,alert,cdi,code,detail,dmin,felt,gap,geometry,id,ids,mag,magType,mmi,net,nst,place,rms,sig,sources,status,time,title,tsunami,type,types,tz,updated,url
3478,,0.0,72930950,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930950&format=geojson,0.01958,0,181.0,POINT Z (-118.9216667 37.5931667 0.47),nc72930950,",nc72930950,",0.64,md,0.0,nc,15,"7km SE of Mammoth Lakes, California",0.04,6,",nc,",reviewed,1511694391220,"M 0.6 - 7km SE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511986684119,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930950
3479,,0.0,72930955,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930955&format=geojson,0.0181,0,224.0,POINT Z (-118.9228333 37.595 1.14),nc72930955,",nc72930955,",0.48,md,0.0,nc,5,"7km SE of Mammoth Lakes, California",0.01,4,",nc,",reviewed,1511694298410,"M 0.5 - 7km SE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511842382773,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930955
3480,,0.0,72930945,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930945&format=geojson,0.03591,0,298.0,POINT Z (-118.945 37.585 3.34),nc72930945,",nc72930945,",0.49,md,0.0,nc,8,"7km SSE of Mammoth Lakes, California",0.02,4,",nc,",reviewed,1511693988600,"M 0.5 - 7km SSE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511842322771,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930945
3481,,0.0,00613568,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613568&format=geojson,0.361,0,89.67,POINT Z (-118.9178 38.411 7.8),nn00613568,",nn00613568,",1.4,ml,0.0,nn,12,"28km WSW of Hawthorne, Nevada",0.1667,30,",nn,",reviewed,1511693547248,"M 1.4 - 28km WSW of Hawthorne, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750188943,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613568
3482,,0.0,17390776,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390776&format=geojson,0.0,0,0.0,POINT Z (-151.6673 59.8782 51.9),ak17390776,",ak17390776,",1.4,ml,0.0,ak,0,"14km NE of Anchor Point, Alaska",0.41,30,",ak,",reviewed,1511693300322,"M 1.4 - 14km NE of Anchor Point, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995708937,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390776
3483,,0.0,17390774,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390774&format=geojson,0.0,0,0.0,POINT Z (-149.9097 61.7882 9.9),ak17390774,",ak17390774,",1.0,ml,0.0,ak,0,"8km NE of Willow, Alaska",0.57,15,",ak,",reviewed,1511692110967,"M 1.0 - 8km NE of Willow, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995708516,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390774
3484,,0.0,2000bugv,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bugv&format=geojson,1.106,0,164.0,POINT Z (-88.63509999999999 12.7392 53.06),us2000bugv,",us2000bugv,",4.4,mb,0.0,us,0,"60km S of Puerto El Triunfo, El Salvador",0.72,298,",us,",reviewed,1511691882330,"M 4.4 - 60km S of Puerto El Triunfo, El Salvador",0,earthquake,",geoserve,origin,phase-data,",-360,1511720847810,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bugv
3485,,0.0,37818447,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818447&format=geojson,0.0216,0,36.0,POINT Z (-116.7876667 33.4935 5.08),ci37818447,",ci37818447,",0.91,ml,0.0,ci,36,"9km NE of Aguanga, CA",0.14,13,",ci,",reviewed,1511691753240,"M 0.9 - 9km NE of Aguanga, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717675750,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818447
3486,,0.0,37818439,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818439&format=geojson,0.1478,0,88.0,POINT Z (-116.4265 33.1161667 9.82),ci37818439,",ci37818439,",0.56,ml,0.0,ci,14,"16km SSW of Borrego Springs, CA",0.19,5,",ci,",reviewed,1511691133010,"M 0.6 - 16km SSW of Borrego Springs, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717686750,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818439
3487,,0.0,17403465,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17403465&format=geojson,0.0,0,0.0,POINT Z (-153.3505 59.8145 126.1),ak17403465,",ak17403465,",1.8,ml,0.0,ak,0,"81km SSW of Redoubt Volcano, Alaska",0.32,50,",ak,",reviewed,1511691010598,"M 1.8 - 81km SSW of Redoubt Volcano, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995708086,https://earthquake.usgs.gov/earthquakes/eventpage/ak17403465
3488,,0.0,37818431,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818431&format=geojson,0.0276,0,38.0,POINT Z (-116.7826667 33.489 4.29),ci37818431,",ci37818431,",0.52,ml,0.0,ci,26,"9km NE of Aguanga, CA",0.17,4,",ci,",reviewed,1511690955540,"M 0.5 - 9km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717687751,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818431
3489,,0.0,2017330005,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=pr2017330005&format=geojson,0.7685,0,322.0,POINT Z (-66.6876 19.1123 62),pr2017330005,",pr2017330005,",2.98,md,0.0,pr,4,"70km N of Arecibo, Puerto Rico",0.29,137,",pr,",reviewed,1511690875440,"M 3.0 - 70km N of Arecibo, Puerto Rico",0,earthquake,",geoserve,origin,phase-data,",-240,1511698003386,https://earthquake.usgs.gov/earthquakes/eventpage/pr2017330005
3490,,0.0,37818423,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818423&format=geojson,0.1419,0,58.0,POINT Z (-116.4331667 33.114 9.470000000000001),ci37818423,",ci37818423,",0.84,ml,0.0,ci,25,"16km ENE of Julian, CA",0.17,11,",ci,",reviewed,1511690774740,"M 0.8 - 16km ENE of Julian, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717697751,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818423
3491,,0.0,72930940,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930940&format=geojson,0.01686,0,105.0,POINT Z (-120.4803333 35.9313333 4.27),nc72930940,",nc72930940,",0.09,md,0.0,nc,15,"6km NW of Parkfield, CA",0.05,0,",nc,",reviewed,1511690305530,"M 0.1 - 6km NW of Parkfield, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512203103775,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930940
3492,,0.0,2000bugt,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bugt&format=geojson,2.557,0,235.0,POINT Z (30.5216 33.8879 10),us2000bugt,",us2000bugt,",4.1,mb,0.0,us,0,"199km WSW of Paphos, Cyprus",0.79,259,",us,",reviewed,1511689861600,"M 4.1 - 199km WSW of Paphos, Cyprus",0,earthquake,",geoserve,origin,phase-data,",120,1511691778040,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bugt
3493,,0.0,60259482,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60259482&format=geojson,0.0109,0,200.0,POINT Z (-111.0078333 44.7701667 7.78),uu60259482,",uu60259482,",-0.13,md,0.0,uu,4,"14km NNE of West Yellowstone, Montana",0.1,0,",uu,",reviewed,1511689792260,"M -0.1 - 14km NNE of West Yellowstone, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1511989450590,https://earthquake.usgs.gov/earthquakes/eventpage/uu60259482
3494,,0.0,17390670,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390670&format=geojson,0.0,0,0.0,POINT Z (-150.0254 62.9104 79.3),ak17390670,",ak17390670,",1.5,ml,0.0,ak,0,"65km N of Talkeetna, Alaska",0.56,35,",ak,",reviewed,1511689029744,"M 1.5 - 65km N of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995707610,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390670
3495,,0.0,17390667,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390667&format=geojson,0.0,0,0.0,POINT Z (-149.2645 64.6914 20.3),ak17390667,",ak17390667,",1.7,ml,0.0,ak,0,"14km NNW of North Nenana, Alaska",0.53,44,",ak,",reviewed,1511688268380,"M 1.7 - 14km NNW of North Nenana, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995707096,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390667
3496,,0.0,37818415,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818415&format=geojson,0.06691,0,86.0,POINT Z (-116.154 33.8331667 2.97),ci37818415,",ci37818415,",1.01,ml,0.0,ci,37,"14km NNE of Indio, CA",0.18,16,",ci,",reviewed,1511688110930,"M 1.0 - 14km NNE of Indio, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511896099799,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818415
3497,,0.0,61331137,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61331137&format=geojson,0.09951,0,69.0,POINT Z (-119.8565 46.9531667 9.27),uw61331137,",uw61331137,",1.05,ml,0.0,uw,18,"18km WNW of Royal City, Washington",0.12,17,",uw,",reviewed,1511687415990,"M 1.1 - 18km WNW of Royal City, Washington",0,earthquake,",geoserve,origin,phase-data,",-480,1511728045410,https://earthquake.usgs.gov/earthquakes/eventpage/uw61331137
3498,,0.0,37818407,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818407&format=geojson,0.06753,0,106.0,POINT Z (-116.152 33.8316667 3.1),ci37818407,",ci37818407,",1.01,ml,0.0,ci,28,"14km NNE of Indio, CA",0.18,16,",ci,",reviewed,1511687362750,"M 1.0 - 14km NNE of Indio, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511897307260,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818407
3499,,0.0,72930925,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930925&format=geojson,0.002995,0,70.0,POINT Z (-122.8116667 38.8206667 3.54),nc72930925,",nc72930925,",0.42,md,0.0,nc,20,"7km NW of The Geysers, CA",0.06,3,",nc,",reviewed,1511687054410,"M 0.4 - 7km NW of The Geysers, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512147003127,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930925
3500,,0.0,17403462,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17403462&format=geojson,0.0,0,0.0,POINT Z (-143.0904 67.16549999999999 15.1),ak17403462,",ak17403462,",1.1,ml,0.0,ak,0,"116km NE of Fort Yukon, Alaska",0.33,19,",ak,",reviewed,1511686604230,"M 1.1 - 116km NE of Fort Yukon, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1512077467793,https://earthquake.usgs.gov/earthquakes/eventpage/ak17403462
3501,,3.6,2000bugk,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bugk&format=geojson,0.363,30,155.0,POINT Z (-71.658 -32.6592 30.24),us2000bugk,",us2000bugk,",4.2,mb,0.0,us,0,"41km NNW of Vina del Mar, Chile",0.73,282,",us,",reviewed,1511686059520,"M 4.2 - 41km NNW of Vina del Mar, Chile",0,earthquake,",dyfi,geoserve,origin,phase-data,",-240,1511735965858,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bugk
3502,,0.0,37818399,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818399&format=geojson,0.01837,0,57.0,POINT Z (-116.7925 33.4951667 5.55),ci37818399,",ci37818399,",0.16,ml,0.0,ci,25,"9km NE of Aguanga, CA",0.1,0,",ci,",reviewed,1511685654560,"M 0.2 - 9km NE of Aguanga, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511808837288,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818399
3503,,0.0,00613591,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613591&format=geojson,0.153,0,178.45,POINT Z (-120.3436 39.5293 10.3),nn00613591,",nn00613591,",0.6,ml,0.0,nn,5,"26km NNW of Truckee, California",0.0865,6,",nn,",reviewed,1511685611551,"M 0.6 - 26km NNW of Truckee, California",0,earthquake,",geoserve,origin,phase-data,",-480,1511750223655,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613591
3504,,0.0,80271764,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80271764&format=geojson,0.134,0,100.0,POINT Z (-112.519 46.8603333 14.65),mb80271764,",mb80271764,",1.32,ml,0.0,mb,9,"16km SE of Lincoln, Montana",0.07,27,",mb,",reviewed,1511685328960,"M 1.3 - 16km SE of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1511799638950,https://earthquake.usgs.gov/earthquakes/eventpage/mb80271764
3505,,0.0,80271634,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80271634&format=geojson,0.131,0,106.0,POINT Z (-112.5206667 46.8633333 14.58),mb80271634,",mb80271634,",1.68,ml,0.0,mb,11,"15km SE of Lincoln, Montana",0.12,43,",mb,",reviewed,1511685266440,"M 1.7 - 15km SE of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1511799391380,https://earthquake.usgs.gov/earthquakes/eventpage/mb80271634
3506,,0.0,72930915,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930915&format=geojson,0.01718,0,117.0,POINT Z (-122.7360001 38.7843323 0.86),nc72930915,",nc72930915,",0.83,md,0.0,nc,7,"1km ENE of The Geysers, California",0.07,11,",nc,",automatic,1511684936460,"M 0.8 - 1km ENE of The Geysers, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511689622387,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930915
3507,,0.0,37818391,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818391&format=geojson,0.03492,0,65.0,POINT Z (-116.5511667 33.5268333 9.99),ci37818391,",ci37818391,",0.82,ml,0.0,ci,36,"12km ESE of Anza, CA",0.16,10,",ci,",reviewed,1511684807740,"M 0.8 - 12km ESE of Anza, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717807150,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818391
3508,,0.0,37818383,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ci37818383&format=geojson,0.1027,0,65.0,POINT Z (-117.8691667 34.8748333 9.630000000000001),ci37818383,",ci37818383,",1.2,ml,0.0,ci,22,"6km ESE of Edwards Air Force Base, CA",0.17,22,",ci,",reviewed,1511684598750,"M 1.2 - 6km ESE of Edwards Air Force Base, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511717801460,https://earthquake.usgs.gov/earthquakes/eventpage/ci37818383
3509,,0.0,72930905,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930905&format=geojson,0.01244,0,144.0,POINT Z (-118.823 37.6015 3.43),nc72930905,",nc72930905,",0.6,md,0.0,nc,15,"14km ESE of Mammoth Lakes, California",0.06,6,",nc,",reviewed,1511684311400,"M 0.6 - 14km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511984223018,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930905
3510,,0.0,72930910,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930910&format=geojson,0.01008,0,108.0,POINT Z (-122.73 38.7718333 0.88),nc72930910,",nc72930910,",1.36,md,0.0,nc,36,"2km ESE of The Geysers, CA",0.13,28,",nc,",reviewed,1511684263850,"M 1.4 - 2km ESE of The Geysers, CA",0,earthquake,",focal-mechanism,geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512209043018,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930910
3511,,0.0,72930900,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930900&format=geojson,0.01684,0,132.0,POINT Z (-118.8441667 37.6111667 2.92),nc72930900,",nc72930900,",0.61,md,0.0,nc,10,"12km ESE of Mammoth Lakes, California",0.05,6,",nc,",reviewed,1511683545030,"M 0.6 - 12km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511842205771,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930900
3512,,0.0,60259477,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uu60259477&format=geojson,0.0413,0,63.0,POINT Z (-111.0215 44.6776667 7.15),uu60259477,",uu60259477,",0.61,ml,0.0,uu,13,"6km ENE of West Yellowstone, Montana",0.12,6,",uu,",reviewed,1511683474660,"M 0.6 - 6km ENE of West Yellowstone, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1511800479920,https://earthquake.usgs.gov/earthquakes/eventpage/uu60259477
3513,,2.7,17390565,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390565&format=geojson,0.0,1,0.0,POINT Z (-152.7772 59.6475 91.5),ak17390565,",ak17390565,",1.9,ml,0.0,ak,0,"55km WSW of Anchor Point, Alaska",0.41,56,",ak,",reviewed,1511683473525,"M 1.9 - 55km WSW of Anchor Point, Alaska",0,earthquake,",dyfi,geoserve,origin,phase-data,",-540,1511995754532,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390565
3514,,0.0,00613567,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613567&format=geojson,0.077,0,104.97,POINT Z (-116.1602 36.9195 6.2),nn00613567,",nn00613567,",0.0,ml,0.0,nn,18,"53km E of Beatty, Nevada",0.181,0,",nn,",reviewed,1511682939541,"M 0.0 - 53km E of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750186099,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613567
3515,,0.0,61331117,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61331117&format=geojson,0.1654,0,112.0,POINT Z (-120.8045 46.9406667 0.51),uw61331117,",uw61331117,",0.69,md,0.0,uw,5,"20km WSW of Ellensburg, Washington",0.18,7,",uw,",reviewed,1511682875190,"M 0.7 - 20km WSW of Ellensburg, Washington",0,earthquake,",geoserve,origin,phase-data,",-480,1511729353460,https://earthquake.usgs.gov/earthquakes/eventpage/uw61331117
3516,,0.0,80271624,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=mb80271624&format=geojson,0.13,0,98.0,POINT Z (-112.5243333 46.8615 12.66),mb80271624,",mb80271624,",1.42,ml,0.0,mb,12,"15km SE of Lincoln, Montana",0.13,31,",mb,",reviewed,1511682815480,"M 1.4 - 15km SE of Lincoln, Montana",0,earthquake,",geoserve,origin,phase-data,",-420,1511800128880,https://earthquake.usgs.gov/earthquakes/eventpage/mb80271624
3517,,0.0,00613590,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613590&format=geojson,0.151,0,207.94,POINT Z (-117.2691 36.8668 10.1),nn00613590,",nn00613590,",0.2,ml,0.0,nn,6,"45km W of Beatty, Nevada",0.165,1,",nn,",reviewed,1511682340412,"M 0.2 - 45km W of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750222004,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613590
3518,,0.0,17403460,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17403460&format=geojson,0.0,0,0.0,POINT Z (-144.3019 68.6133 3.2),ak17403460,",ak17403460,",1.3,ml,0.0,ak,0,"74km NE of Arctic Village, Alaska",0.55,26,",ak,",reviewed,1511682046910,"M 1.3 - 74km NE of Arctic Village, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995705671,https://earthquake.usgs.gov/earthquakes/eventpage/ak17403460
3519,,0.0,00613589,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613589&format=geojson,0.148,0,204.0,POINT Z (-117.2671 36.8716 8.800000000000001),nn00613589,",nn00613589,",0.1,ml,0.0,nn,8,"45km W of Beatty, Nevada",0.1838,0,",nn,",reviewed,1511681346907,"M 0.1 - 45km W of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750220400,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613589
3520,,0.0,17390562,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390562&format=geojson,0.0,0,0.0,POINT Z (-152.9163 58.3678 46.3),ak17390562,",ak17390562,",2.0,ml,0.0,ak,0,"69km NNW of Kodiak Station, Alaska",0.41,62,",ak,",reviewed,1511680458210,"M 2.0 - 69km NNW of Kodiak Station, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995705162,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390562
3521,,0.0,17403458,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17403458&format=geojson,0.0,0,0.0,POINT Z (-149.5855 62.5776 65),ak17403458,",ak17403458,",1.1,ml,0.0,ak,0,"39km NE of Talkeetna, Alaska",0.32,19,",ak,",reviewed,1511680353054,"M 1.1 - 39km NE of Talkeetna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995704760,https://earthquake.usgs.gov/earthquakes/eventpage/ak17403458
3522,,0.0,00613566,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613566&format=geojson,0.148,0,171.93,POINT Z (-117.2787 36.8662 7.9),nn00613566,",nn00613566,",1.4,ml,0.0,nn,22,"46km W of Beatty, Nevada",0.1895,30,",nn,",reviewed,1511680309101,"M 1.4 - 46km W of Beatty, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750183033,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613566
3523,,0.0,17390561,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390561&format=geojson,0.0,0,0.0,POINT Z (-148.7825 63.0173 11.1),ak17390561,",ak17390561,",0.6,ml,0.0,ak,0,"42km SSE of Cantwell, Alaska",0.47,6,",ak,",reviewed,1511679742166,"M 0.6 - 42km SSE of Cantwell, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995704355,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390561
3524,,0.0,61331107,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=uw61331107&format=geojson,0.2179,0,151.0,POINT Z (-121.8023333 46.5328333 -0.98),uw61331107,",uw61331107,",1.27,ml,0.0,uw,13,"12km SW of Packwood, Washington",0.08,25,",uw,",reviewed,1511678351180,"M 1.3 - 12km SW of Packwood, Washington",0,earthquake,",geoserve,origin,phase-data,",-480,1511728635790,https://earthquake.usgs.gov/earthquakes/eventpage/uw61331107
3525,,0.0,17403456,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17403456&format=geojson,0.0,0,0.0,POINT Z (-154.2976 58.7951 90.7),ak17403456,",ak17403456,",1.7,ml,0.0,ak,0,"112km SSE of Old Iliamna, Alaska",0.3,44,",ak,",reviewed,1511678142746,"M 1.7 - 112km SSE of Old Iliamna, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1511995703892,https://earthquake.usgs.gov/earthquakes/eventpage/ak17403456
3526,,0.0,72930895,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930895&format=geojson,0.01671,0,175.0,POINT Z (-118.8276667 37.6148333 2.26),nc72930895,",nc72930895,",0.06,md,0.0,nc,6,"13km ESE of Mammoth Lakes, California",0.01,0,",nc,",reviewed,1511678059860,"M 0.1 - 13km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511842144950,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930895
3527,,0.0,72930885,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930885&format=geojson,0.02366,0,75.0,POINT Z (-120.5465 35.9805 5.76),nc72930885,",nc72930885,",0.38,md,0.0,nc,18,"14km NW of Parkfield, CA",0.04,2,",nc,",reviewed,1511677674730,"M 0.4 - 14km NW of Parkfield, CA",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1512200102658,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930885
3528,,0.0,72930890,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nc72930890&format=geojson,0.01392,0,173.0,POINT Z (-118.8283333 37.6176667 4.31),nc72930890,",nc72930890,",0.31,md,0.0,nc,10,"13km ESE of Mammoth Lakes, California",0.04,1,",nc,",reviewed,1511677537380,"M 0.3 - 13km ESE of Mammoth Lakes, California",0,earthquake,",geoserve,nearby-cities,origin,phase-data,scitech-link,",-480,1511842082765,https://earthquake.usgs.gov/earthquakes/eventpage/nc72930890
3529,,0.0,00613588,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=nn00613588&format=geojson,0.485,0,320.6,POINT Z (-117.4621 37.3242 8.5),nn00613588,",nn00613588,",0.1,ml,0.0,nn,6,"47km SSW of Goldfield, Nevada",0.1053,0,",nn,",reviewed,1511677273129,"M 0.1 - 47km SSW of Goldfield, Nevada",0,earthquake,",geoserve,origin,phase-data,",-480,1511750218843,https://earthquake.usgs.gov/earthquakes/eventpage/nn00613588
3530,,0.0,17390451,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=ak17390451&format=geojson,0.0,0,0.0,POINT Z (-149.0029 64.77670000000001 7.9),ak17390451,",ak17390451,",1.0,ml,0.0,ak,0,"22km NNE of North Nenana, Alaska",0.27,15,",ak,",reviewed,1511676510566,"M 1.0 - 22km NNE of North Nenana, Alaska",0,earthquake,",geoserve,origin,phase-data,",-540,1512077467319,https://earthquake.usgs.gov/earthquakes/eventpage/ak17390451
3531,,0.0,2000bug4,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bug4&format=geojson,0.942,0,135.0,POINT Z (-170.5826 51.9821 33.81),us2000bug4,",ak17390452,us2000bug4,",4.7,mb,0.0,us,0,"72km SE of Amukta Island, Alaska",1.0,340,",ak,us,",reviewed,1511676446290,"M 4.7 - 72km SE of Amukta Island, Alaska",0,earthquake,",geoserve,origin,phase-data,",-660,1512077466846,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bug4
3532,,2.0,2000bug0,https://earthquake.usgs.gov/fdsnws/event/1/query?eventid=us2000bug0&format=geojson,0.137,3,41.0,POINT Z (-97.8639 36.1131 4.55),us2000bug0,",us2000bug0,",2.2,ml,0.0,us,0,"3km E of Hennessey, Oklahoma",0.2,75,",us,",reviewed,1511676334590,"M 2.2 - 3km E of Hennessey, Oklahoma",0,earthquake,",dyfi,geoserve,origin,phase-data,",-360,1511753538064,https://earthquake.usgs.gov/earthquakes/eventpage/us2000bug0
